番号,section,単語,意味
1154,section12,compose,～を構成する （文章や曲）を作る ～の心を落ち着ける
1155,section12,establish,～を設立する ～を確立する
1156,section12,spoil,～を台無しにする ～を甘やかしてダメにする ～を大事にする、 台無しにする （食物などが）だめになる、 強奪犯 略奪品
1157,section12,restore,～を復活させる ～をもとの状態に戻す ～を回復する
1158,section12,collapse,崩壊；衰弱；挫折
1159,section12,fragment,破片、かけら
1160,section12,compile,～を編集する
1161,section12,modify,～を修正する；～を緩和する
1162,section12,synthesis,総合、統合、合成
1163,section12,knit,～を編む、～を組み合わせる；（まゆ）をよせる
1164,section12,mold,～を型に入れて作る；（人格など）を形成する
1165,section12,shelter,避難（所）、隠れ家、住まい
1166,section12,condominium,｛米｝（分譲）マンション［共同住宅］
1167,section12,suite,（ホテルの）スイートルーム；（オフィスビルなどの）一室；随行員
1168,section12,skyscraper,超高層ビル
1169,section12,afford,～を持つ（買う）余裕がある；～を与える、もたらす
1170,section12,allowance,小遣い；手当；許可
1171,section12,capital,大文字；資本；首都、州都
1172,section12,poverty,貧困、不足、不毛
1173,section12,wealth,財産、富；裕福；豊富な～；資源
1174,section12,economy,経済、節約
1175,section12,cost,（金額など）がかかる；～に犠牲を払わせる
1176,section12,consume,～を消費する；～を使い果たす
1177,section12,sum,合計；金額；大意
1178,section12,earn,（働いてお金など）を稼ぐ、（名声など）を得る
1179,section12,finance,～に融資する、～に資金を提供する
1180,section12,provide,～を供給する；～に備える；～の規定を設ける
1181,section12,immigrant,（他国からの）移民 （入国する）移民
1182,section12,import,～を輸入する ～を取り入れる、 輸入（品）
1183,section12,export,～を輸出する ～を外国に広める、 輸出 (～s)輸出品
1184,section12,transfer,～を移動する ～を転任させる ～を（・・・に）譲渡する、 移転する 乗り換える、 移転 移動 乗り換え 振り込み 譲渡
1185,section12,expense,費用 支出 経費 犠牲
1186,section12,bill,請求書 法案 紙幣、 ～（人）に（支払を）請求する
1187,section12,budget,予算 経費 予算案、 （時間、金額）をわりあてる、 予算を立てる
1188,section12,debt,借金 恩義
1189,section12,invest,～を投資する ～をつぎ込む （人）に（～を）与える
1190,section12,enrich,～を豊かにする
1191,section12,recession,景気後退
1192,section12,revenue,（国家などの）歳入；収入
1193,section12,transaction,（業務の）処理；取引；（～ｓ）議事録、学会などの紀要
1194,section12,stock,在庫品；備え；株、株式
1195,section12,barter,～を物々交換する
1196,section12,deposit,預金；手付金、保証金
1197,section12,charge,～に（料金などを）を請求する；～を非難する；～を告発する；（仕事など）を託す
1198,section12,injection,注射；投入
1199,section12,subdue,～を征服する；（感情）をおさえる；（声・照明）を弱める
1200,section12,frugal,倹約な；質素な、貧弱な
1201,section13,choice,選択肢；選択；選ぶこと；選ばれた物［人］
1202,section13,keen,鋭い；鋭敏な、頭の切れる；熱心な
1203,section13,loose,ゆるい；解き放たれた；束ねていない；節度のない
1204,section13,subjective,主観的な
1205,section13,casual,偶然の；気取らない；思いつきの；不用意な
1206,section13,distinguish,～を区別する.
1207,section13,admit,～を認める；～が（学校や組織などに）入ることを許可する
1208,section13,justify,～を正当化する、～を弁明する
1209,section13,fit,ふさわしい；適当な、適した；体の調子がよい
1210,section13,label,～にラベルをはる；（人）にレッテルをはる
1211,section13,suit,～に適する、～に似合う
1212,section13,merit,長所 功績 （すぐれた）価値 賞点
1213,section13,precious,高価な 貴重な 大切な
1214,section13,indispensable,必要不可欠な
1215,section13,brilliant,輝いた 素晴らしい 優秀な 鮮明な
1216,section13,discriminate,差別する 識別する、 ～を区別する
1217,section13,priceless,金では買えない とても高価な とても貴重な
1218,section13,valid,妥当な 正当な 有効な 合法的な 効力がある
1219,section13,secure,安全な 安心な 確保された 確実な、 ～を確保する ～を守る
1220,section13,discern,～を見分ける
1221,section13,credible,信頼できる
1222,section13,deserve,～に値する ～を受ける価値がある
1223,section13,shabby,ぼろぼろの、みすぼらしい
1224,section13,futile,無駄な、無益な
1225,section13,crucial,決定的な；重要な
1226,section13,neat,きちんとした；手際のよい；すばらしい
1227,section13,magnificent,壮大な、素晴らしい、荘厳な、華やかな
1228,section13,assess,～を評価する；～を見積もる
1229,section13,esteem,～を尊重する、～を（...だと）思う
1230,section13,evaluate,～を評価する
1231,section13,malice,悪意、敵意
1232,section13,hypocrisy,偽善、偽善行為
1233,section13,brain,脳、頭脳；（the ～）知識人［秀才］；（～s）知能、知的顧問
1234,section13,breathe,呼吸をする
1235,section13,deaf,耳が聞こえない、耳を貸さない
1236,section13,fever,熱、高熱；熱狂
1237,section13,thirsty,のどの渇いた；渇望する
1238,section13,medicine,薬；医学
1239,section13,weigh,～の重さを量る；～をよく考える；(be weighed) ～に打ちひしがれる
1240,section13,seed,種をまく
1241,section13,poison,毒、毒薬；弊害
1242,section13,insect,昆虫
1243,section13,temperature,温度、体温；高熱
1244,section13,drug,薬 麻痺
1245,section13,virus,ウィルス コンピュータウィルス
1246,section13,laboratory,実験室 研究所 研究室
1247,section13,cancer,癌 （社会などの）害悪
1248,section13,handicapped,身体障害の ハンディがある、 身体障害者
1249,section13,cure,～を治療する ～治す、 治療法 治療 解決策
1250,section13,nutrition,栄養 滋養物
1251,section13,pale,顔色が悪い （色の）淡い 薄い 迫力のない
1252,section13,starve,飢える 餓死する 非常に腹が減る 渇望する
1253,section13,strip,～から（・・・を）はぎ取る ～を裸にする、 衣服を脱ぐ 裸になる
1254,section13,stress,～を強調する、 ストレス 緊張 圧力 強調 重点 アクセント
1255,section13,subsequent,後の、次の
1256,section13,spontaneous,自発的な、自然に起きる；進んでする
1257,section13,simultaneous,同時の
1258,section13,retrospect,追憶、思い出
1259,section13,precede,～に先行する、～に優先する、～の前に（...を）置く
1260,section13,postwar,戦後の
1261,section13,meanwhile,その間に；一方では
1262,section13,medieval,中世の；古めかしい
1263,section13,plague,伝染病、疫病；災い、不幸
1264,section13,wrinkle,しわ；妙案、助言
1265,section13,appeal,訴える
1266,section13,exchange,～を交換する、～を交換し合う；～を両替する
1267,section13,pay,割に合う；見返りがある；利益をもたらす；（～の）代金を払う
1268,section13,offer,～を提供する；（～すること）を申し出る；～を差し出す
1269,section13,beg,～を請い求める；～に（～するように）懇願する
1270,section13,reject,～を拒絶する、～を却下する.
1271,section13,accept,～を受け取る；～を受け入れる；（考え、意見など）を認める
1272,section13,require,～を必要とする；～を要求する
1273,section13,refuse,～を拒絶する、～を（きっぱりと）断る
1274,section13,prohibit,～を禁止する
1275,section13,furnish,～に供給する、～に備え付ける
1276,section13,study,書斎；研究；勉強
1277,section13,knowledge,知識
1278,section13,intelligent,知能の高い、頭の良い
1279,section13,intellect,知性、知力
1280,section13,attain,～を達成する；～に到達する
1281,section13,hardly,ほとんど～ない
1282,section13,likely,～しそうな；ありそうな；【限定用法】本当らしい、適当な
1283,section13,apt,（～する）傾向のある、～しがちな；適切な；ふさわしい
1284,section13,add,～を付け加える；～と付け加えて言う；～を合計する
1285,section13,account,説明・釈明をする；割合を占める；原因となる
1286,section13,lack,～を欠いている［持っていない］
1287,section13,limit,～を制限する
1288,section13,entire,全体の、全ての、完全な
1289,section13,decrease,減少する、低下する.
1290,section13,mere,単なる、ほんの
1291,section13,obvious,明らかな、見てすぐわかる、分かり切った
1292,section13,dull,（刃や痛みなどが）鈍い；退屈な；頭の悪い
1293,section13,extreme,極端な、極度の
1294,section13,namely,すなわち、つまり
1295,section13,agriculture,農業
1296,section13,industry,産業、工業; 勤勉
1297,section13,bent,好み；傾向
1298,section13,tradition,伝統、慣習；言い伝え
1299,section13,practice,実行；練習；慣例；（医師や弁護士などの）業務
1300,section13,harsh,厳しい 辛辣な どぎつい 不快な
1301,section14,misfortune,不幸 不運
1302,section14,seize,～をつかみ取る ～を差し押さえる ～を理解する (be ～ed with[by])（感情など）に襲われる
1303,section14,refuge,避難 保護 避難所 隠れ家
1304,section14,hardship,苦労 苦難
1305,section14,famine,餓死 飢饉 食糧不足
1306,section14,hazard,危険、 ～を危険にさらす
1307,section14,available,利用できる 入手できる （人が）面会可能な 手の空いている
1308,section14,contribute,貢献する 寄与する、 ～を寄付する ～を述べる
1309,section14,register,～を記録 登録する ～を書留にする （感情など）を表す、 登録 記録[簿] レジ
1310,section14,load,(荷など)を積む ～に詰め込む、 積み荷 重さ 負担 多量 多数
1311,section14,resident,住民 居住者
1312,section14,explore,～を探検する ～を調査する
1313,section14,destination,目的地
1314,section14,context,(文の)前後関係 文脈 背景 状況
1315,section14,criticism,評論 批評 避難 批判
1316,section14,chapter,(書類などの)章 支部 分会
1317,section14,fairy,妖精の
1318,section14,myth,神話 社会通念 作り話
1319,section14,describe,～を描写する ～を（・・・だと）言う ～を説明する
1320,section14,punctual,時間を厳守する 素早い きちょうめんな
1321,section14,prior,(時間・順序が)前の 先の 優先する
1322,section14,primitive,原始の 原始的な 単純な
1323,section14,initial,最初の 初期の、 (姓名・語の)頭文字
1324,section14,era,時代 年代
1325,section14,epoch,新時代 時代
1326,section14,dawn,夜明け (新しい時代などの)始まり、 (事実などが)わかり始める
1327,section14,current,現在の 最新の 通用している、 流れ 傾向 潮流
1328,section14,beforehand,前もって 事前に
1329,section14,inflict,（苦痛、損害、罰など）を与える
1330,section14,chaos,混乱；混とん
1331,section14,catastrophe,惨事；大惨事；大災害；破局
1332,section14,adversity,逆境；不運
1333,section14,grab,～を不意につかむ、～をひったくる
1334,section14,catch,～に間に合う；～に感染する；（～が...しているの）を見つける；～をつかむ
1335,section14,capture,～を捕らえる
1336,section14,endow,～に授ける、～に与える、～に寄付する
1337,section14,mass,かたまり、多数［量］；（the ～es）一般大衆、庶民
1338,section14,diameter,直径
1339,section14,dimension,大きさ；特性、特質、局面
1340,section14,equivalent,同等の、（～に）相当する
1341,section14,virtually,実質的には、ほとんど
1342,section14,massive,（大きさ・程度・量などが）極めて大きい
1343,section14,moderate,適度な、節度のある；（考え方・思想が）穏健な
1344,section14,unanimous,全員一致の；同意見の
1345,section14,venture,冒険；ベンチャービジネス
1346,section14,white-collar,オフィス労働の；サラリーマンの
1347,section14,weave,～を織る；～をまとめ上げる
1348,section14,dispense,～を分配する；（薬）を投与する；～を免ずる
1349,section14,warehouse,倉庫；問屋
1350,section14,textile,織物、布地
1351,section14,reap,～を収穫する、～を刈り入れをする；（報いなど）を受ける
1352,section14,craft,技術；商売；手工業；悪知恵；船舶、飛行機
1353,section14,cattle,（集合的に）畜牛、牛
1354,section14,ambulance,救急車
1355,section14,calamity,災難；大惨事
1356,section14,exterminate,～を根絶する
1357,section14,menace,脅威
1358,section14,smother,～をもみ消す；～を厚く包む；～を窒息させる
1359,section14,perpetual,永久の；絶え間のない
1360,section14,drudgery,骨の折れる仕事；つまらない仕事
1361,section14,skill,技能、技術；熟練
1362,section14,access,接近；（情報や施設などを）利用する権利
1363,section14,sense,感覚；判断力、センス；良識；正気、意識；意味；価値、効果
1364,section14,gift,天賦の才能；贈り物
1365,section14,aware,（～に）気づいている、知っている
1366,section14,curious,好奇心の強い；好奇心をそそる；奇妙な
1367,section14,engage,～を従事させる、～を雇う、～をひきつける
1368,section14,interest,関心、興味；利害（関係）；利子、利息
1369,section14,eager,熱心な；熱望して、切望して
1370,section14,amuse,～を楽しませる
1371,section14,bore,～を退屈させる、～をうんざりさせる
1372,section14,imagine,～を想像する、～を心に描く
1373,section14,deliver,～を配達する、（演説など）をする、（子）を出産する
1374,section14,passage,通行、通路；（文章や曲の）一節；経過、通過；廊下；旅行
1375,section14,carriage,馬車；うば車（アメリカ用法）；〈鉄道の〉客車（イギリス用法）
1376,section14,vehicle,乗物、輸送機関；手段、媒体
1377,section14,traffic,交通、交通量.
1378,section14,travel,通う；伝わる；次々に見る（思い浮かべる）；進む；旅行する
1379,section14,transport,～を輸送する; （be～ed)夢中になる、いっぱいになる
1380,section14,train,列；列車；連続、結果；衣服のすそ
1381,section14,wander,さまよう；迷う
1382,section14,park,～を駐車させる
1383,section14,square,正方形;（四角い）広場；２乗
1384,section14,jam,～をふさぐ；～に詰め込む；～を妨害する
1385,section14,award,～を授与する、～を与える
1386,section14,equal,等しい、匹敵する；耐えられる
1387,section14,fame,名声
1388,section14,honor,名誉、敬意、光栄
1389,section14,unfair,不公平な、不当な；慣行に反した
1390,section14,game,獲物；ゲーム、試合
1391,section14,match,試合；マッチ
1392,section14,inferior,（～より）劣って、（～より）下級の
1393,section14,superior,より優れて、優れた；上級の、上の；高慢な
1394,section14,defeat,～を打ち負かす、～に勝つ；～をくじく
1395,section14,succeed,成功する、うまくいく；相続する、継承する
1396,section14,cruel,残酷な；悲惨な；ひどい
1397,section14,evil,悪い；有害な
1398,section14,rude,無礼な、失礼な；粗雑な；未加工の
1399,section14,infamous,悪名高い；不名誉な
1400,section14,misunderstanding,誤解.
1401,section15,mistake,～を間違える；～を誤解する
1402,section15,false,誤った、間違った；うその、偽りの、真実とは違う
1403,section15,correct,正しい；適切な；正確な
1404,section15,deceive,～をだます
1405,section15,fine,～に罰金を科する
1406,section15,judge,～を判断する；～であると判断する；～を裁く
1407,section15,advantage,利益、利点、有利な立場
1408,section15,reality,現実（性）、実体；本質
1409,section15,doubt,疑い、疑念.
1410,section15,belief,信念；確信；信じること；（～に対する）信頼
1411,section15,aspect,側面；外観；顔つき
1412,section15,annoy,～をいらいらさせる；～を悩ます
1413,section15,forgive,（罪などをおかした人）を許す
1414,section15,harm,損害、危害
1415,section15,hurt,～の心を傷つける、～を傷つける
1416,section15,ignore,～を無視する.
1417,section15,struggle,苦闘、奮闘、努力、争い
1418,section15,worry,心配する、悩む
1419,section15,figure,姿、容姿；人物；数学、計算；図、図形
1420,section15,break,休憩； 破損、骨折
1421,section15,consist,（～から）成る［構成されている］；（～に）ある
1422,section15,create,～を創造する
1423,section15,decorate,～を飾る.
1424,section15,destroy,～を破壊する、～を滅ぼす；～を殺す
1425,section15,develop,～を発達させる、～を開発する、～を発育させる
1426,section15,transform,～を変形させる、～を一変させる
1427,section15,rest,残り（のもの）；休息、休憩；台；停止、静止
1428,section15,disease,病気
1429,section15,risk,危険、冒険
1430,section15,maintain,～を主張する；～を維持する；（家族など）を扶養する；～を整備する
1431,section15,repair,～を修理する；（健康など）を回復する; ～を償う
1432,section15,process,過程、工程；方法、手順；経過、進展
1433,section15,machinery,（集合的に）機械；組織
1434,section15,goods,商品、品物
1435,section15,artificial,人工の、人造の；不自然な
1436,section15,invent,～を発明する；（話）をでっち上げる
1437,section15,manufacture,製造；（～s）製品
1438,section15,produce,～を製造する；～を生産する；～を産む；～を創作する；～を提出する
1439,section15,task,仕事、任務
1440,section15,paper,新聞；論文、レポート；証明書；紙
1441,section15,wear,～をすり減らす、～を使い果たす；～を疲れさせる；～を身につけている
1442,section15,waste,～を浪費する、～を無駄にする；～を荒廃させる；～を消耗させる
1443,section15,yield,～を産出する；～を生ずる；～を明け渡す
1444,section15,represent,～を表す［意味する］；～を代表する；～を描写する
1445,section15,solid,個体の 頑丈な 確実な 充実した 濃い
1446,section15,rigid,堅い 動かない 柔軟性のない 厳格な
1447,section15,voluntary,自発的な 自然に生じる 任意の
1448,section15,tame,飼いならされた 柔順な 耕作された、 ～を飼いならす (自然のちからなど)を制御する (色彩など)を和らげる
1449,section15,flexible,柔軟な 柔らかい 融通のきく
1450,section15,vague,あいまいな ぼんやりした うつろな かすかな
1451,section15,stereotype,固定観念 型にはまった人[物]、 ～を型にはめる ～を形式化する
1452,section15,tender,柔らかい もろい 弱い 優しい 親切な 触ると痛む 敏感な
1453,section15,firm,堅固な しっかりした 安定した、 会社
1454,section15,glittering,キラキラ輝く
1455,section15,bright,明るい 輝いている 頭が良い
1456,section15,positive,自信のある 肯定的な 積極的な 明確な 疑いのない
1457,section15,negative,否定的な 打ち消しの 消極的な 負の、 否定 (写真の)ネガ
1458,section15,conflict,(～との)闘争 衝突 (意見などの)対立 不一致、 (～と)矛盾する
1459,section15,confront,～(困難など)に直面する ～と(対立関係で)向かい合う
1460,section15,resist,～に抵抗する ～に敵対する ～に耐える
1461,section15,conquer,～(領土など)を征服する ～を占める ～を克服する
1462,section15,contradict,～と矛盾する (人の考えなど)を否定する
1463,section15,coarse,粗雑な きめの粗い 下品な 卑猥な
1464,section15,incredible,信じがたい 途方もない とてもすばらしい
1465,section15,silly,愚かな バカバカしい
1466,section15,ridiculous,ばかげた
1467,section15,vain,無駄な 骨折り損の むなしい 価値のない うぬぼれの強い
1468,section15,complicated,複雑な 入り組んだ
1469,section15,complex,複雑な 複合的な、 合成物 脅迫概念 複合施設
1470,section15,commonplace,平凡な つまらない 陳腐な、 平凡なこと 陳腐な言葉
1471,section15,credit,信用 名誉 功績 クレジット (大学などの)単位、 ～を信じる
1472,section15,prime,最も重要な 第一級の 主な 最初の
1473,section15,splendid,豪華な 立派な
1474,section15,burglar,泥棒 強盗
1475,section15,conscience,良心
1476,section15,guilt,罪 有罪 罪悪感
1477,section15,arrest,～を逮捕する ～(の進行)を止める、 逮捕
1478,section15,respect,点 細目 尊敬 重視 関心 関連、 ～を尊敬する ～を尊重する
1479,section15,murder,～を殺害する、 殺人
1480,section15,cheat,～をだます、 いかさまをする 不正をする、 不正行為 カンニング 詐欺師
1481,section15,envy,～をうらやむ ～をねたむ、 ねたみ うらやむ気持ち
1482,section15,insult,～を侮辱する ～をはずかしめる、 侮辱
1483,section15,sorrow,悲しみ 後悔
1484,section15,cheer,～を元気付ける ～にかっさいを送る、 元気を出す 歓声を上げる、 歓呼 励まし 喜び 元気
1485,section15,confide,信頼する、 (秘密など)を人に打ち明ける ～を(～～～に)ゆだねる
1486,section15,mercy,慈悲 親切 幸運 情け
1487,section15,hostile,敵意のある 敵対的な 反感をもった 敵の
1488,section15,hospitable,親切にもてなす 快く受け入れる 快適な
1489,section15,grace,気品 優雅さ 好意 神の恵み 慈悲
1490,section15,console,～を慰める
1491,section15,bless,～を祝福する ～に恵みを与える
1492,section15,grave,重大な 威厳のある 真面目な 厳粛な、 墓場
1493,section15,rational,合理的な 理性的な
1494,section15,radical,根本的な 急進的な 過激な
1495,section15,eliminate,～を除去する ～を完全になくす ～を取り除く
1496,section15,precise,正確な 明確な まさにその
1497,section15,inevitable,避けられない 必然的な
1498,section15,implicit,暗黙の
1499,section15,feeble,弱々しい ひ弱な
1500,section15,ugly,醜い 不快な けしからぬ
1501,section16,rent,賃貸料 使用料 家賃、 ～を賃借りする ～を賃貸しする
1502,section16,wage,(～s)賃金 給料
1503,section16,promote,～を促進する ～を奨励する ～を昇進させる
1504,section16,mechanical,機械的な 機械の、 メカニズム
1505,section16,distribute,～を分配する ～を配布する ～を配送する
1506,section16,corporation,企業 会社
1507,section16,broadcast,～を放送[放映]する ～を言いふらす 吹聴する、 放送する、 放送された、 放送
1508,section16,advertise,～を広告する ～を宣伝する ～を公にする、 広告 宣伝する 自己宣伝をする
1509,section16,formidable,恐ろしい (仕事などが難しくて)手に負えない
1510,section16,stink,悪臭がする (ひどく)臭い、 悪臭
1511,section16,vulgar,下品な 粗野な 悪趣味の
1512,section16,ambiguous,(色々な意味に取れる)あいまいな
1513,section16,affirmative,肯定的な、 肯定 賛成
1514,section16,fragile,壊れやすい もろい ひ弱な
1515,section16,potent,力強い (薬などが)効力がある
1516,section16,potential,可能な 潜在的な (発展、発達の)可能性がある、 可能性 潜在能力 潜在性
1517,section16,stiff,堅い こわばった 断固とした 法外な
1518,section16,capricious,気まぐれな
1519,section16,ingenious,発明の才に富む 巧妙な 独創的な 利口な
1520,section16,obstinate,頑固な しつこい
1521,section16,mobile,動きやすい 移動可能な
1522,section16,pedestrian,歩行者、 歩行者用の
1523,section16,transition,推移 移り変わり 過渡期 変わり目
1524,section16,emigrant,(他国への)移民
1525,section16,migrate,移住する (鳥などが)渡る
1526,section16,transplant,～を移植する ～を移動させる、 移植
1527,section16,transmit,～を送る ～を伝える ～を伝染させる
1528,section16,rush,急ぐ 急いでする、 (人)をせかす ～を急いでやる ～を突破、突進する、 あわただしさ
1529,section16,excursion,遠足 団体の小旅行 脱線 逸脱
1530,section16,locomotive,機関車
1531,section16,yacht,ヨット クルーザー
1532,section16,celebrate,～を祝う (人)を褒め称える ～を賛美する
1533,section16,applaud,～に大きな拍手を送る
1534,section16,collide,衝突する
1535,section16,contend,争う 議論する、 ～を主張する
1536,section16,opponent,(競技、討論などの)相手 敵 対抗者 反対者
1537,section16,rival,競争相手 ライバル、 ～に匹敵する ～と互角に戦う
1538,section16,strive,（～しようと）努力する
1539,section16,revenge,～に復讐をする ～のあだを討つ、 復讐
1540,section16,blunder,大失敗する、 大失敗
1541,section16,avenge,～のあだを討つ
1542,section16,humanity,人類 人間性 人間らしさ (the ～ies)人文科学
1543,section16,humane,思いやりのある 人道的な
1544,section16,err,誤りを犯す
1545,section16,vice,悪徳 悪いこと、 (官職名の前につけて)副～ ～代理
1546,section16,virtue,美徳 長所 (薬などの)ききめ
1547,section16,bully,いじめ いじめっこ、 ～をいじめる
1548,section16,abuse,～を誤用する ～を乱用する ～を虐待する、 虐待 乱用 誤用
1549,section16,bias,偏見、 ～に偏見を持たせる ～に偏見をもたらす
1550,section16,juvenile,青少年の 少年の、 少年 少女 青少年
1551,section16,orphan,孤児
1552,section16,amateur,素人 アマチュア、 未熟な アマチュアの
1553,section16,compassion,おもいやり 哀れみ 同情
1554,section16,charity,慈善(行為) 思いやり 慈善団体[基金] 慈善事業
1555,section16,worship,～を崇拝する ～を賛美する、 礼拝に出る、 賛美 尊敬 崇拝
1556,section16,animate,～を活気づける ～に生命を吹き込む
1557,section16,cherish,～を大事にする ～を心に抱く ～を（ずっと）大事にする
1558,section16,dedicate,～を捧げる
1559,section16,enchant,～を魅了する ～に魔法をかける
1560,section16,inspire,～を奮い立たせる ～を励ます ～に吹き込む ～に感動を与える
1561,section16,allot,～を～に分配する ～を～に割り当てる ～を充当する
1562,section16,ornament,装飾(品) 飾り
1563,section16,metaphysical,形而上学的な きわめて抽象的な
1564,section16,cottage,別荘 (郊外・田舎の)小さな家
1565,section16,auditorium,講堂 公会堂 観客席
1566,section16,cathedral,大聖堂
1567,section16,corridor,(建物の)老化 通路
1568,section16,ceiling,天井 (価格などの)上昇
1569,section16,mess,混乱 取り散らかした状態、 ～を散らかす
1570,section16,smash,～を粉々にする ～をバシッと打つ、 粉々になる 衝突する
1571,section16,dispose,～を配列する ～を（～する）気にさせる
1572,section16,transparent,透明な 見え透いた 明白な わかりやすい 率直な
1573,section16,manifest,～を明らかにする ～を表す、 明らかな はっきりした
1574,section16,illuminate,～を照明する ～を解明する
1575,section16,eruption,噴火 発生 勃発
1576,section16,comet,彗星
1577,section16,barometer,気圧計 (世の中の動きなどを示す)指標 バロメーター
1578,section16,gene,遺伝子
1579,section16,germ,細菌
1580,section16,worm,(ミミズなどの)虫
1581,section16,botany,植物学
1582,section16,cell,細胞 個室 (刑務所の)独房 電池
1583,section16,stout,頑丈な しっかりした 太った 勇敢な
1584,section16,prescribe,(薬、治療など)を処方する (規則など)を指示 規定する
1585,section16,epidemic,伝染病の流行 (良くないことの)流行 蔓延、 (病気が)流行性の
1586,section16,fiction,小説 フィクション 作り話 虚構
1587,section16,conversation,会話
1588,section16,article,記事 論文 品物 物 (契約などの)条件 冠詞
1589,section16,pronounce,～を発音する ～を断言する ～を宣言する
1590,section16,note,～に注意する ～に気づく ～に言及する ～を書き留める。 メモ 短い手紙 紙幣 注釈 記録 音符 (声の)調子
1591,section16,mention,～だと述べる ～に言及する。 言及 軽く話題に触れること
1592,section16,accent,なまり アクセント
1593,section16,refer,言及する 参照する 調べる 呼ぶ。 ～に差し向ける
1594,section16,tell,～を区別する ～を見分ける。 効く 影響する 効果がある
1595,section16,translate,～を翻訳する ～を解釈する ～を(～～～に)移す
1596,section16,utter,(言葉など)を発する ～を表現する。 全くの 徹底的な
1597,section16,display,～を陳列する ～を示す ～を見せびらかす。 陳列 展示 (感情などを)表に出すこと
1598,section16,art,芸術 美術 技術 こつ (～s)人文科学
1599,section16,detail,細部 詳細 細かい部分
1600,section16,confidential,内密の 機密の
1601,section17,concrete,具体的な 有形の。コンクリート
1602,section17,innumerable,無数の 数え切れないほどの
1603,section17,exceed,～を超える ～より勝る
1604,section17,exaggerate,～を誇張して言う
1605,section17,savage,未開の 野蛮な 荒涼とした。野蛮人 野蛮な人
1606,section17,curriculum,カリキュラム (学校の)教科課程
1607,section17,concise,(言葉～文体などが)簡潔な
1608,section17,bold,大胆な 怖いもの知らず ずうずうしい
1609,section17,eccentric,常軌を逸した 一風変わった 変な
1610,section17,insane,狂気の 正気ではない 非常識な
1611,section17,charm,魅力 まじない お守り。～をうっとりさせる ～に魔法をかける ～を魅惑する
1612,section17,perplex,～を当惑させる ～を悩ませる ～を複雑にする
1613,section17,preoccupied,夢中になった 心を奪われている
1614,section17,tedious,退屈な
1615,section17,clumsy,(動作～態度などが)ぎこちない 不細工な (手先などが)不器用な
1616,section17,sophisticated,洗練された 精巧な 教養のある
1617,section17,lecture,講義 講演 説教。講義[講演]する。～に説教する
1618,section17,letter,文字 手紙、 (～s)文字 学識
1619,section17,poet,詩人
1620,section17,vocabulary,語彙
1621,section17,saying,ことわざ 格言 発言
1622,section17,proverb,ことわざ 格言
1623,section17,subject,主題 話題 教科 国民 家来 主語 被験者。 (～の)支配下にある (～に)かかりやすい (～を)受けやすい
1624,section17,tale,話 物語
1625,section17,thought,考え 思いつき 思想 思考 考えること 思いやり
1626,section17,verbal,言葉の 言葉による 口頭の
1627,section17,culture,文化 教養 洗練 耕作 栽培 飼育 芸術 文学
1628,section17,prepare,～を用意する ～の支度(覚悟 心構え)をさせる ～を訓練する。準備する 覚悟する
1629,section17,faculty,能力 才能 機能 (大学の)学部 教授陣
1630,section17,particular,特定の 格別の 著しい 好みがうるさい 綿密な。個々の項目 (～s)詳細
1631,section17,unexpected,思いがけない 不意の
1632,section17,innovation,刷新 大発明 革命的な変化
1633,section17,emerge,現れる
1634,section17,abrupt,突然の ぶっきらぼうな
1635,section17,burst,爆発する 突然始まる 破裂する。～を破裂[爆発]させる
1636,section17,rouse,～を目覚めさせる ～を奮起させる
1637,section17,coincide,一致する 同時に起こる
1638,section17,dreadful,ひどい いやな 恐ろしい
1639,section17,laborious,(仕事などが)骨の折れる 大変な 勤勉な 難解でおもしろくない
1640,section17,fabulous,すばらしい
1641,section17,unprecedented,先例のない 無比の
1642,section17,prominent,有名な 卓越した 目立った 突き出た
1643,section17,ripe,(果実などが)熟した 期が熟した 円熟した
1644,section17,stern,厳格な 過酷な
1645,section17,grim,きびしい 冷酷な 気味悪い
1646,section17,vulnerable,傷つきやすい 攻撃されやすい
1647,section17,nasty,不快な いやな 意地悪な 卑劣な
1648,section17,folly,愚かさ 愚行
1649,section17,respond,答える 反応する
1650,section17,propose,～を提案する (～に結婚)を申し込む
1651,section17,publish,～を出版する ～を発表する
1652,section17,consider,～をよく考える ～を(～と)みなす ～をよく検討する ～を考慮する
1653,section17,damage,損害 被害。 ～に損害(被害)を与える
1654,section17,instruct,～に教える ～に指示する
1655,section17,literal,文字通りの 文字の 正確な
1656,section17,quest,探求。探し回る 追求する
1657,section17,accurate,正確な 精密な 狂いのない
1658,section17,school,学派 (魚などの)群れ 学校 専門学部。～を教育する
1659,section17,scholar,学者
1660,section17,philosophy,哲学 原理 人生観 考え方
1661,section17,tone,音色 音調 調子 語調 気風 色合い。～をある調子にする
1662,section17,alternative,二者択一 選択肢 代わりになるもの。新しい 型にはまらない どちらか一つを選ぶべき 代わりの
1663,section17,sword,剣 刀 武力 権力 戦争
1664,section17,fur,毛皮(製品)
1665,section17,fluid,流動体。 流動体の 流動性の
1666,section17,motive,動機 原動力となる
1667,section17,wit,知力 機知 機転 ウィット 機知に富む人 機転のきく人 (～s)平静
1668,section17,mental,心の 知的な 知能の 頭の中で考える 精神病の
1669,section17,string,ひも 糸 一連 一列
