番号,section,単語,意味
1579,section16,timid,臆病な
1580,section16,idle,（何もせずに）ぶらぶらしている
1581,section16,dumb,ばかげた；口のきけない；無言の
1582,section16,obese,肥満した
1583,section16,disabled,障がいのある；障がい者用の
1584,section16,clumsy,不器用な；扱いにくい
1585,section16,punctual,時間を守る
1586,section16,absurd,ばかげた；不合理な
1587,section16,uneasy,不安な；落ち着かない；ぎこちない
1588,section16,nasty,不快な；意地悪な
1589,section16,naughty,いたずらな
1590,section16,tidy,きちんとした；相当の
1591,section16,decisive,決定的な；断固とした
1592,section16,upright,真っすぐな；正直な
1593,section16,vertical,垂直の；縦方向の
1594,section16,gloomy,陰気な；薄暗い；悲観的な
1595,section16,obscure,人目につかない；不明瞭な
1596,section16,antique,骨董の；古風な
1597,section16,sole,唯一の；単独の；独占的な
1598,section16,sheer,純然たる，真の；すごい
1599,section16,marvelous,すばらしい；驚くべき
1600,section16,splendid,すばらしい；立派な
1601,section17,cherish,を心に抱く；を大切にする
1602,section17,nourish,に栄養を与える；をはぐくむ
1603,section17,hatch,を孵化させる；孵化する；をたくらむ
1604,section17,enlarge,を拡大する
1605,section17,furnish,に備え付ける
1606,section17,indulge,（...に）ふける；を甘やかす
1607,section17,surrender,屈する；を放棄する；を明け渡す
1608,section17,kneel,ひざまずく
1609,section17,stumble,つまずく
1610,section17,wither,しおれる；衰える；を弱らせる
1611,section17,creep,忍び込む；のろのろ進む；はう
1612,section17,ache,痛む；（...を）切望する
1613,section17,await,を待つ
1614,section17,foresee,を予知する
1615,section17,illuminate,を照らす；を解明する
1616,section17,dread,をひどく恐れる
1617,section17,depict,を描く
1618,section17,signify,を意味する；重要である
1619,section17,swear,（を）誓う；ののしる
1620,section17,dictate,を指図する；を書き取らせる；を決定づける
1621,section17,recite,を暗唱する；を詳述する
1622,section17,enroll,登録する，入会する；を登録させる
1623,section17,execute,を実行する；を処刑する
1624,section17,fake,を偽造する；のふりをする
1625,section17,disguise,を変装させる；を偽る
1626,section17,stain,を汚す；に着色する
1627,section17,bind,を縛る
1628,section17,slap,を（平手で）たたく
1629,section17,omit,を省く；を怠る
1630,section17,grind,（穀物など）をひく
1631,section17,undermine,を徐々にむしばむ
1632,section17,bankrupt,を破産させる
1633,section17,extinguish,（火・光など）を消す；を全滅させる
1634,section17,mend,を修繕する；を改善する
1635,section17,congratulate,（人）を祝う
1636,section17,certificate,証明書；免許状
1637,section17,encyclopedia,百科事典
1638,section17,biography,伝記
1639,section17,masterpiece,傑作
1640,section17,rhyme,詩歌；韻
1641,section17,means,手段；資力
1642,section17,mold,鋳型；性質
1643,section17,scope,範囲；余地
1644,section17,bulk,大半；かさ；大量
1645,section17,trifle,些細なこと；少量
1646,section17,pill,錠剤
1647,section17,dose,（薬の）服用量；放射線量
1648,section17,vein,血管；静脈；特質
1649,section17,odor,におい；気配
1650,section17,pilgrim,巡礼者
1651,section17,deed,行い
1652,section17,carriage,車両；立ち居振舞い；輸送；馬車
1653,section17,mischief,いたずら
1654,section17,slaughter,虐殺；畜殺
1655,section17,haste,急ぐこと
1656,section17,thirst,（のどの）渇き；渇望
1657,section17,monarchy,君主制；君主国
1658,section17,reign,治世；統治
1659,section17,heir,相続人；（...の）後継者
1660,section17,pardon,許し
1661,section17,legislation,法律；立法
1662,section17,cabinet,内閣；戸棚
1663,section17,ward,病棟；行政区
1664,section17,surplus,余剰；黒字
1665,section17,arithmetic,計算；算数
1666,section17,mercury,水銀（≒quicksilver）；水星
1667,section17,monopoly,独占（権）
1668,section17,friction,不和；摩擦
1669,section17,collision,衝突
1670,section17,fusion,融合；連立
1671,section17,breakthrough,大発見，飛躍的進歩
1672,section17,spectacle,壮観；見世物；眼鏡
1673,section17,eminent,高名な；傑出した
1674,section17,notable,注目に値する；著名な
1675,section17,notorious,悪名高い（≒infamous）
1676,section17,compulsory,義務的な
1677,section17,liable,～しがちな；受けやすい；責任がある
1678,section17,inclined,～する傾向がある；傾いた
1679,section17,static,静的な；停滞した
1680,section17,infinite,無限の；無数の
1681,section17,eternal,永遠の；不変の
1682,section17,acute,激しい；鋭い；急性の
1683,section17,abrupt,突然の
1684,section17,swift,素早い
1685,section17,faint,かすかな
1686,section17,tender,優しい；柔らかい；微妙な
1687,section17,humid,湿気のある
1688,section17,damp,湿った
1689,section17,rotten,腐った；不快な；堕落した
1690,section17,sour,酸っぱい；不機嫌な；不愉快な
1691,section17,sore,痛い；腹が立って
1692,section17,savage,どう猛な；容赦のない
1693,section17,crude,天然の，未精製の；粗野な
1694,section17,approximate,おおよその
1695,section17,intermediate,中級の；中間の
1696,section17,vocational,職業の
1697,section17,masculine,男らしい
1698,section17,feminine,女らしい
1699,section17,superfluous,余分な；不必要な
1700,section17,utmost,最大限の
1701,section18,contemplate,（を）熟考する；を予想する
1702,section18,ponder,（を）熟考する
1703,section18,meditate,瞑想する；をもくろむ
1704,section18,conceive,（を）思いつく
1705,section18,speculate,（を）推測する；投機する
1706,section18,presume,と推定する；を前提とする
1707,section18,proclaim,を宣言する；を証明する
1708,section18,disclose,を公表する
1709,section18,pledge,を誓う；を担保にする
1710,section18,exclaim,（と）叫ぶ
1711,section18,subscribe,予約購読する
1712,section18,mourn,（を）悼む；（を）嘆く
1713,section18,resent,に憤慨する
1714,section18,lament,（を）嘆き悲しむ；を後悔する
1715,section18,pant,あえぐ；（...を）渇望する
1716,section18,suck,（を）吸う
1717,section18,soak,を浸す；浸る
1718,section18,render,を（ある状態に）する；を与える
1719,section18,rotate,回転する；循環する；を回転させる
1720,section18,pierce,を貫く，（穴）を開ける；を洞察する
1721,section18,carve,を彫る；を切り開く
1722,section18,divert,（注意など）をそらす；を迂回させる
1723,section18,expel,を追放する；を吐き出す
1724,section18,assault,を暴行する；を攻撃する
1725,section18,intrude,侵害［侵入］する
1726,section18,addict,（受身形で）（...に）凝る，（...の）中毒になる
1727,section18,coincide,同時に起こる；一致する
1728,section18,ascend,（を）上がる
1729,section18,surge,殺到する；急騰する
1730,section18,evaporate,蒸発する；消散する；を蒸発させる
1731,section18,expire,期限が切れる
1732,section18,ferment,を発酵させる；発酵する
1733,section18,merge,（を）合併する；融合する；を融合させる
1734,section18,erect,を建てる；を直立させる
1735,section18,bless,に恩恵を与える；に感謝する
1736,section18,prestige,名声；（形容詞的に）名声のある
1737,section18,aristocracy,貴族（社会）；支配階級
1738,section18,statesman,政治家
1739,section18,senator,上院議員
1740,section18,creed,（宗教上の）信条
1741,section18,vigor,活力；迫力
1742,section18,dismay,落胆；狼狽
1743,section18,melancholy,憂うつ
1744,section18,agony,苦痛；苦悩
1745,section18,anguish,苦悩
1746,section18,conscience,良心
1747,section18,contempt,軽蔑；恥辱
1748,section18,scorn,軽蔑；軽蔑の対象
1749,section18,apathy,無感動
1750,section18,textile,織物；繊維（産業）
1751,section18,symmetry,（左右）対称；調和
1752,section18,verge,瀬戸際；端
1753,section18,cavity,虫歯（の穴）；空洞
1754,section18,bribe,賄賂
1755,section18,riot,暴動
1756,section18,exile,亡命（者）；（国外）追放
1757,section18,archaeology,考古学
1758,section18,specimen,標本；実例
1759,section18,ornament,装飾（品）
1760,section18,apparatus,器具一式；機構
1761,section18,flaw,欠点；傷
1762,section18,eclipse,日食，月食；（名声などの）失墜
1763,section18,astronomy,天文学
1764,section18,aviation,航空（学）
1765,section18,velocity,速度
1766,section18,congestion,混雑
1767,section18,questionnaire,アンケート
1768,section18,parasite,寄生虫
1769,section18,personnel,職員，人員
1770,section18,advent,出現，到来
1771,section18,token,しるし；代用硬貨；商品券
1772,section18,premium,保険料；プレミア
1773,section18,discreet,思慮分別のある
1774,section18,wary,用心深い
1775,section18,grim,（状況などが）暗い；（表情が）険しい
1776,section18,solemn,厳粛な；真剣な
1777,section18,skeptical,懐疑的な
1778,section18,dubious,疑わしい；疑って
1779,section18,vain,無駄な；うぬぼれた
1780,section18,reckless,無謀な；（...を）顧みない
1781,section18,ruthless,無慈悲な；断固とした；無茶な
1782,section18,eloquent,雄弁な；説得力のある
1783,section18,furious,激怒した；猛烈な
1784,section18,weary,疲れ果てた；（...に）うんざりした
1785,section18,pessimistic,悲観的な
1786,section18,cynical,冷笑的な
1787,section18,wicked,邪悪な；いたずらな
1788,section18,singular,驚くべき；奇妙な；単数の
1789,section18,weird,異様な（≒bizarre）
1790,section18,literal,文字どおりの；散文的な
1791,section18,explicit,明白な；率直な
1792,section18,implicit,暗黙の；内在する
1793,section18,slender,ほっそりした；わずかな
1794,section18,gross,総計の；甚だしい；粗野な
1795,section18,ultraviolet,紫外線の
1796,section18,spatial,空間の
1797,section18,vacant,空いている
1798,section18,spacious,広々とした；雄大な
1799,section18,ample,十分すぎるほどの；広い
1800,section18,affluent,裕福な；豊富な
1801,section19,infer,を推論する
1802,section19,discern,を理解する；を識別する
1803,section19,allege,を主張する
1804,section19,ascribe,の原因を（...に）帰する；を（...の）作と認める
1805,section19,prescribe,（薬など）を処方する；を規定する
1806,section19,comply,従う；応じる
1807,section19,abide,に従う を我慢する 住む
1808,section19,plead,嘆願する；（を）弁護する；申し立てる
1809,section19,preach,（を）説教する
1810,section19,intrigue,に興味を持たせる；陰謀を企てる
1811,section19,reconcile,を一致させる；を和解させる
1812,section19,intervene,介入する；介在する
1813,section19,restrain,を制止する；を規制する
1814,section19,humiliate,の自尊心を傷つける
1815,section19,reproach,を非難する
1816,section19,condemn,を非難する；（受身形で）有罪を宣告される
1817,section19,defy,に反抗する；を拒む
1818,section19,revolt,反逆する；むかつく
1819,section19,impair,を損なう
1820,section19,inflict,（害など）を負わせる
1821,section19,degrade,の価値を下げる；を降格する
1822,section19,deteriorate,悪化する；を悪化させる
1823,section19,corrupt,を堕落させる；を買収する；堕落する
1824,section19,contaminate,を汚染する；を堕落させる
1825,section19,oppress,を抑圧する；を悩ませる
1826,section19,thrust,を押しつける；押す
1827,section19,embark,（...に）乗り出す；乗船［搭乗］する
1828,section19,inspect,を点検する；を視察する
1829,section19,summon,を呼びつける
1830,section19,testify,（を）証言する
1831,section19,persecute,を迫害する；を苦しめる
1832,section19,coerce,に強要する
1833,section19,unleash,（抑えていたもの）を爆発させる
1834,section19,emancipate,を解放する
1835,section19,endow,に授ける；に寄贈する
1836,section19,scrutiny,精査；監視
1837,section19,analogy,類推；類似
1838,section19,preoccupation,没頭；先入観
1839,section19,retrospect,回想
1840,section19,conceit,うぬぼれ
1841,section19,fallacy,誤った考え；虚偽
1842,section19,hypocrisy,偽善
1843,section19,nuisance,厄介（なこと［人］）
1844,section19,delinquency,（青少年の）非行，犯罪
1845,section19,hostage,人質
1846,section19,lawsuit,（民事）訴訟
1847,section19,attorney,弁護士；代理人
1848,section19,warrant,令状；十分な根拠；証明書
1849,section19,testimony,証言；証拠
1850,section19,verdict,（陪審の）評決；評価
1851,section19,sanction,制裁；認可
1852,section19,superstition,迷信
1853,section19,folklore,民話；民俗学
1854,section19,anecdote,逸話
1855,section19,rhetoric,修辞（法）；美辞麗句
1856,section19,stall,露店；失速
1857,section19,segment,部分
1858,section19,synthesis,合成；総合
1859,section19,cohesion,結束；結合
1860,section19,heredity,遺伝；世襲
1861,section19,catastrophe,大災害；破局
1862,section19,plight,窮状
1863,section19,solitude,ひとりでいること；孤独
1864,section19,ordeal,厳しい試練
1865,section19,tyranny,暴政；専制国家
1866,section19,censorship,検閲
1867,section19,hygiene,衛生（状態）；健康法
1868,section19,doctrine,（政策上の）主義；教義
1869,section19,diplomacy,外交（的手腕）
1870,section19,entity,実体
1871,section19,sovereign,君主；ソブリン金貨
1872,section19,authentic,本物の；信頼できる
1873,section19,legitimate,合法的な；妥当な
1874,section19,intelligible,理解できる
1875,section19,inherent,生来の
1876,section19,ingenious,独創的な；利発な
1877,section19,intricate,複雑な
1878,section19,homogeneous,均質の
1879,section19,monotonous,単調な
1880,section19,incessant,絶え間のない
1881,section19,perpetual,ひっきりなしの；永続的な
1882,section19,imminent,差し迫った
1883,section19,plausible,もっともらしい
1884,section19,arbitrary,恣意的な
1885,section19,preliminary,予備の，準備の
1886,section19,deficient,欠けている（≒lacking）
1887,section19,subordinate,下位の；副次的な
1888,section19,feudal,封建時代［制度］の；封建的な
1889,section19,obsolete,廃れた
1890,section19,mortal,致命的な；死すべき
1891,section19,monetary,金銭的な；金融の
1892,section19,extravagant,浪費する；法外な
1893,section19,dizzy,めまいがする；当惑した
1894,section19,juvenile,青少年の
1895,section19,anonymous,匿名の
1896,section19,compatible,互換性のある；矛盾しない；気が合う
1897,section19,ubiquitous,至る所にある
1898,section19,divine,神の；神にささげる
1899,section19,sober,しらふの；節度のある
1900,section19,zealous,熱心な
