番号,section,単語,意味
1403,section15,accommodate,～を宿泊させる、収容する； 順応させる
1404,section15,refuge,避難、避難所
1405,section15,shelter,避難所、住まい； ～を保護する、住まわせる
1406,section15,clothes,衣服
1407,section15,fabric,布地
1408,section15,thread,糸
1409,section15,weave,～を織る
1410,section15,wear,～を着ている； をすり減らす
1411,section15,disguise,～を変装する、隠す； 変装、隠蔽
1412,section15,naked,裸の、むき出しの
1413,section15,fashion,流行； 方法、やり方
1414,section15,household,家庭の 家事
1415,section15,domestic,家庭内の； 国内の
1416,section15,routine,日常の、おきまりの 日課
1417,section15,chore,雑用
1418,section15,commute,通勤・通学する
1419,section15,grocery,食料雑貨品
1420,section15,greet,～に挨拶する、を出迎える
1421,section15,souvenir,（主に自分のための）お土産、記念品
1422,section15,degree,程度； 学位
1423,section15,extent,程度、範囲
1424,section15,scale,規模、程度
1425,section15,moderate,適度の、控えめな； 穏やかな
1426,section15,temperate,適度の、節度のある； 穏やかな
1427,section15,proper,適度の、適切な
1428,section15,appropriate,適切な
1429,section15,extreme,極端な 極端、極限
1430,section15,tremendous,凄まじい、莫大な
1431,section15,excess,超過、過剰な
1432,section15,extra,余分な、臨時の
1433,section15,gradual,徐々の
1434,section15,steady,安定した、着実な
1435,section15,sharply,急速に
1436,section15,steep,(勾配が)急な、険しい
1437,section15,marked,著しい、顕著な
1438,section15,partly,部分的に、一部には
1439,section15,entire,全体の
1440,section15,fully,全く、完全に
1441,section15,thorough,完全な、徹底的な
1442,section15,ultimate,究極の、最終の
1443,section15,terminal,終点の、最終の
1444,section15,eventually,結局は、ゆくゆくは
1445,section15,end up,結局～になる（doing）
1446,section15,in the long run,長い目で見れば、結局は
1447,section15,for good,永遠に
1448,section15,rate,(at)割合、速度； ～を評価する
1449,section15,proportion,割合、比率
1450,section15,ratio,比率
1451,section15,fraction,一部分
1452,section15,portion,一部分
1453,section15,fragment,断片、破片
1454,section15,segment,(区分された)部分
1455,section15,cluster,群れ、集まり
1456,section15,partial,部分的な； 偏った、不公平な
1457,section15,all in all,全般的に見て、概して
1458,section15,on the whole,概して、全般的に
1459,section15,by and large,概して、全般的に
1460,section15,at large,全体の； 逃走中で
1461,section15,at length,長々と、詳細にわたって； ついには
1462,section15,lack,～を欠く； 欠如
1463,section15,devoid,(～が)欠けている(of)
1464,section15,run out of,～を切らす、使い果たす
1465,section15,short of,～が不足している
1466,section15,deficit,不足、赤字
1467,section15,scarce,不十分な、乏しい
1468,section15,vacant,空いている
1469,section15,for want of,～がないので、不足して
1470,section15,dense,密集した、密度の濃い
1471,section15,convey,～(情報・意味など)を伝える； 運搬する
1472,section15,impart,～を(…に)与える、伝える(to …)
1473,section15,donate,～を(…に)寄付する、贈与する(to …)
1474,section15,endow,～に与える、授ける
1475,section15,distract,～をそらす、の気をそらす
1476,section15,evade,～を避ける、回避する
1477,section15,divert,～をそらす
1478,section15,convert,～を転換する、改宗・転向させる
1479,section15,expel,～を追い出す
1480,section15,repel,～を追い払う、退ける
1481,section15,disperse,～を散らす
1482,section15,circulate,循環する； ～を循環させる； 流通させる
1483,section15,encounter,～(人・問題など)に出くわす、遭遇する； 遭遇
1484,section15,bump into,～にばったりと出会う
1485,section15,come across,～に偶然出会う、を偶然見つける
1486,section15,trace,～をたどる； 遡る； 痕迹
1487,section15,overwhelm,～を圧倒する、打ちのめす
1488,section15,overtake,～に追いつく、を追い越す； (災難などが)を襲う
1489,section15,undergo,～(悪いこと・辛いこと・変化)を経験する
1490,section15,descend,下りる； 由来する
1491,section15,ascend,上る
1492,section15,plunge,落ちる、飛び込む
1493,section15,embrace,～を抱く； (思想など)を信奉する、採用する
1494,section15,embody,～を具体化する
1495,section15,render,～を(…)にする ★第五文型(SVOC)で用いる
1496,section15,modify,～を修正する、変更する
1497,section15,restore,～を復元する、回復する
1498,section15,relieve,～を解放する； 安心させる
1499,section15,retreat,退却する； 退却
1500,section15,retrieve,～を回収する、取り戻す
1501,section16,resume,～を再開する； 再開する； 履歴書、要約
1502,section16,dissolve,溶解する； ～を解散する
1503,section16,erase,～を消す、消去する
1504,section16,delete,～を消す、消去する
1505,section16,wipe out,～を消し去る、絶滅させる
1506,section16,suspend,～を宙吊りにする； を(いったん)中止する、中断する
1507,section16,choke,～を窒息させる、詰まらせる； 窒息させる
1508,section16,suffocate,～を窒息させる
1509,section16,squeeze,～を絞る、絞り出す
1510,section16,spill,～をこぼす
1511,section16,make up,(～を)埋め合せる、取り戻す(for)； (～と)仲直りする； ～(話)をでっち上げる； 化粧する
1512,section16,compensate,(～を)埋め合わせをする、補償する(for)
1513,section16,make out,～を理解する、判読する
1514,section16,make for,～へ向かう； ～(の実現)に役立つ、～を可能にする
1515,section16,turn out,～であることが分かる、判読する
1516,section16,turn up,現れる、登場する
1517,section16,turn down,～(誘い・要求)を断る； の音量を下げる
1518,section16,turn to,～に頼る
1519,section16,take in,～を取り入れる； 理解する； を騙す
1520,section16,take on,～(意味・重要性)を帯びる； (仕事)を引き受ける
1521,section16,take after,～に似る
1522,section16,take up,～を占める； を取り上げる
1523,section16,take over,～(仕事)を引き継ぐ
1524,section16,take to,～が好きになる、習慣になる
1525,section16,put out,～を消す
1526,section16,to put it … / put …,…言うと
1527,section16,do,間に合う、良い
1528,section16,make do with,～で間に合わせる
1529,section16,give away,～を(ただで)譲る、(秘密・気持ち)を明かす
1530,section16,give way,(～)に屈する、取って代わられる(to)
1531,section16,give in,(～)に屈する(to)
1532,section16,give off,～(光・熱・期待)を発する
1533,section16,come up with,～を思いつく
1534,section16,come about,生じる、起こる
1535,section16,come into being,生じる
1536,section16,come to,意識を戻す； (全部で)～になる
1537,section16,come in handly,便利である、役に立つ
1538,section16,Come on.,おいおい、冗談だろ
1539,section16,go on to do,さらに続けて～する
1540,section16,go off,爆発する
1541,section16,Go ahead.,どうぞ
1542,section16,bring about,～を引き起こす、もたらす
1543,section16,bring oneself to do,～する気になる
1544,section16,bring A home to B,AをBに分からせる、実感させる
1545,section16,get at,～を言おうとする
1546,section16,get by,なんとかやりくりする
1547,section16,get ～ across,～を伝える、分かってもらう
1548,section16,get away with,（罰を受けずに・ばれずに）逃げおおせる
1549,section16,let go of,～を手放す
1550,section16,let ～ in,～を中に入れる
1551,section16,let alone ＝ still less,ましてや?ない
1552,section16,pull up [over],車をを止める
1553,section16,make it,(約束・予定通り)やり遂げる、都合がつく、間に合う
1554,section16,That's it,もう終わりだ； まさにそれだ、その通りだ
1555,section16,That is that,それでおしまいだ、それだけのこと
1556,section16,make ～ of A,Aを～と評価する、判断する
1557,section16,make the most of,～を最大限利用する
1558,section16,make the best of,～をできる限り利用する
1559,section16,make sure,確実に～する； ～を確かめる
1560,section16,make ends meet,やりくりする、帳尻を合わせる
1561,section16,make believe,～のふりをする、真似をする
1562,section16,make a scene,ひと騒ぎする、醜態を晒す
1563,section16,think much of,～を高く評価する
1564,section16,think better of,～を考え直す、見直す
1565,section16,think twice,よく考える
1566,section16,on second thought,考え直して、やっぱり
1567,section16,show off,～を見せびらかせる、誇示する
1568,section16,show up,現れる、登場する
1569,section16,see to,～に対処する、の世話をする、を手配する
1570,section16,see through,～（嘘など）を見抜く； ～を最後までやり通す； (人)を最後まで助ける
1571,section16,in the way of A / in A's way,Aの邪魔になって
1572,section16,make one's way,前進する
1573,section16,find one's way,たどり着く、入ってくる
1574,section16,go out of one's way to do,わざわざ～する
1575,section16,by way of,～を経由して、～によって
1576,section16,have a way of doing,～する癖がある、傾向がある
1577,section16,under way,進行中で
1578,section16,true for [of],～に当てはまる
1579,section16,hold true [good],当てはまる、通用する
1580,section16,true to life,実物そっくり
1581,section16,give rise to,～を生じる、引き起こす
1582,section16,give birth to,～を産む； 生じる、引き起こす
1583,section16,put an end to,～を終わらせる
1584,section16,take turns,交替する、順番にやる
1585,section16,in turn,それが今度は
1586,section16,in return,(～の)お返しに(for)
1587,section16,out of the question,論外である、話にならない
1588,section16,in question,問題になっている、当の
1589,section16,on end,続けて
1590,section16,in a row,続けて
1591,section16,so far,これ(それ)までのところは
1592,section16,go so far as to do,～までする
1593,section16,up to,(最大で)～まで； ～次第で； ～(良くないこと)に従事して、～を企んで
1594,section16,leave behind,～を置き忘れる、残していく
1595,section16,leave out,～を省く、除外する、のけ者にする
1596,section16,rule out,～を除外する
1597,section16,back and forth,行ったり来たり
1598,section16,upside down,上下逆さまに
1599,section16,inside out,裏返しに
1600,section16,vice versa,その逆、逆もまた同様
1601,section17,other way around,あべこべ、逆
1602,section17,this and that,あれこれ、様々なこと
1603,section17,for the good of,～のために、利益となるように
1604,section17,as good as,～も同然
1605,section17,get the better of,～に勝る、打ち勝つ
1606,section17,know better,～するほど馬鹿ではない、もっと分別がある
1607,section17,to the best of my knowledge,私の知る限りでは
1608,section17,to say the least,控えめに言っても
1609,section17,take ～ for granted,当然とみなす
1610,section17,take one's word for it,～の言うことを信じる
1611,section17,take it easy,気楽にやる
1612,section17,keep up with,～に遅れずについていく
1613,section17,catch up with,～に追いつく
1614,section17,fall behind,遅れる
1615,section17,keep [stay] in touch with,～と連絡を取り合う
1616,section17,look into,調べる、検討する
1617,section17,look over,～にざっと目を通す
1618,section17,look on [upon],～を（…と）みなす(as)
1619,section17,pass on [down],～を（…に）手渡す、伝える(to)
1620,section17,pass for [as],～として（世間に）通る、通用する
1621,section17,pass out,気絶する
1622,section17,pass away,亡くなる
1623,section17,reach (out) for,～に手を伸ばす
1624,section17,set out [off],(～へ)出発する(for)
1625,section17,set ～ free,～を解放する
1626,section17,work out,～を解く、考え出す； うまくいく； トレーニングをする
1627,section17,work on,～(仕事)に取り組む
1628,section17,pick up,～を拾う、取り上げる； ～を車に乗せる、車で迎える； ～を買う； ～(言語・知識など)を身に付ける
1629,section17,part with,～を手放す、と別れる
1630,section17,live on,～に頼って生きる； を主食とする
1631,section17,fall back on,～に頼る、を最後の拠り所とする
1632,section17,rest on,～に頼る； に基づく
1633,section17,cut down on,～を減らす、削減する
1634,section17,point,要点、言いたいこと
1635,section17,to the point,的を射ている
1636,section17,make a point of doing,必ず～することにしている； ～を重視する
1637,section17,keep an eye on,～を見張る
1638,section17,have an eye for,～を見る目がある、鑑賞眼がある
1639,section17,turn a deaf ear to,～を聞こうとしない
1640,section17,make a face,顔をしかめる
1641,section17,remain to do,まだ～していない
1642,section17,have [be] yet to do,まだ～していない
1643,section17,on behalf of,～に代わって、を代表して
1644,section17,second to none,誰にも負けない
1645,section17,once and for all,これを最後に、きっぱりと
1646,section17,for once,今回だけは、１回でいいから
1647,section17,at stake,危険にさらされて； 問題となって
1648,section17,in the wake of,～の後に続いて
1649,section17,Beats me.,分からない
1650,section17,Serves you right.,ざまあみろ、当然の報いだ
1651,section17,Give me a break.,よしてくれ
1652,section17,call it a day,今日はもう終わり
1653,section17,mental,頭の、知力の； 精神の、心の
1654,section17,spirit,精神(力)； 気分； 霊魂
1655,section17,soul,魂、精神； 人
1656,section17,material,素材、原料； 題材； 教材； 物質的な
1657,section17,sane,正気の
1658,section17,abuse,乱用、虐待； ～を乱用する、虐待する
1659,section17,addict,～を中毒にさせる； 麻薬中毒者
1660,section17,injure,～に怪我をさせる
1661,section17,wound,～を負傷させる
1662,section17,bleed,出血する
1663,section17,scratch,引っかき傷、かすり傷、～を引っかく
1664,section17,bruise,あざ、打撲傷 ～に打撲を負わせる
1665,section17,suffer,（～で）苦しむ、悩む（from）
1666,section17,torture,拷問； ～を拷問する、ひどく苦しめる
1667,section17,torment,苦痛； ～を苦しめる
1668,section17,vigor,活力
1669,section17,feeble,弱々しい
1670,section17,pale,(顔が)青白い、血色が悪い； (色が)淡い
1671,section17,fatigue,(極度の)疲労
1672,section17,weary,(～)に疲れている、飽き飽きしている(of)
1673,section17,tedious,退屈な
1674,section17,dreary,退屈な； ものわびしい
1675,section17,thumb,親指
1676,section17,palm,手のひら
1677,section17,wrist,手首
1678,section17,fist,握りこぶし
1679,section17,elbow,ひじ
1680,section17,muscle,筋肉
1681,section17,thigh,大股
1682,section17,knee,膝
1683,section17,heel,かかと
1684,section17,ankle,足首
1685,section17,toe,足の指、つま先
1686,section17,to one's feet,立って、立った状態で
1687,section17,chest,胸； タンス
1688,section17,limb,手足、四肢
1689,section17,forehead,ひたい
1690,section17,eyebrow,眉毛
1691,section17,eyelid,まぶた
1692,section17,eyelash,まつげ
1693,section17,beard,あごひげ
1694,section17,jaw,あご
1695,section17,chin,あご(の先端)
1696,section17,cheek,頬
1697,section17,tremble,(恐怖・興奮で)震える； 震動する
1698,section17,shiver,(寒さで)震える
1699,section17,wander,(目的もなく)さまよう、歩き回る
1700,section17,roam,歩き回る、徘徊する； ～を徘徊する
1701,section18,stroll,(ぶらぶら)歩く
1702,section18,stride,ひとまたぎ； 進歩； 大股で歩く
1703,section18,stumble,つまずく； (～に)偶然でくわす(on[upon])
1704,section18,creep,這う、こっそり進む
1705,section18,linger,(立ち去らずに)ぐずぐずする、残存する
1706,section18,sniff,くんくん嗅ぐ； ～のにおいを嗅ぐ
1707,section18,sneeze,くしゃみをする
1708,section18,snore,いびきをかく
1709,section18,sneer,(～を)あざ笑う、鼻で笑う(at)
1710,section18,shrug,肩をすくめる
1711,section18,clear one's throat,咳払いする
1712,section18,frown,しかめ面をする； しかめ面
1713,section18,grimace,しかめ面をする； しかめ面
1714,section18,blink,まばたきをする； まばたき
1715,section18,yawn,あくびをする
1716,section18,mutter,つぶやく
1717,section18,murmur,つぶやく
1718,section18,mumble,つぶやく
1719,section18,whisper,ささやく
1720,section18,shriek,金切り声を上げる、叫ぶ
1721,section18,sob,すすり泣く
1722,section18,genuine,本物の、純粋の、心からの
1723,section18,authentic,本物の、本場の
1724,section18,fake,偽物の
1725,section18,FALSE,(わざと)間違った、偽の
1726,section18,sincere,心からの、誠実な
1727,section18,sheer,全くの
1728,section18,elaborate,手の込んだ、精巧な
1729,section18,intricate,複雑な、込み入った
1730,section18,exquisite,精緻な、素晴らしい
1731,section18,sophisticated,洗練された； 精巧な
1732,section18,proficient,熟達した
1733,section18,negative,否定の、否定的な、消極的な、マイナスの
1734,section18,affirmative,肯定の、積極的な
1735,section18,positive,積極的な、プラスの； 確信している
1736,section18,vertical,垂直の、縦の
1737,section18,horizontal,水平の
1738,section18,parallel,(～と)平行の、類似した(to～)； 類似(物)、匹敵するもの
1739,section18,indifferent,(～に対して)無関心な(to)
1740,section18,infamous,悪名高い、評判が悪い
1741,section18,notorious,悪名高い、評判が悪い
1742,section18,uneasy,落ち着かない、不安な
1743,section18,awkward,落ち着かない、気まずい、不器用な、ぎこちない
1744,section18,clumsy,不器用な、ぎこちない
1745,section18,restless,落ち着きがない、せわしない
1746,section18,relentless,執拗な、情け容赦のない
1747,section18,ruthless,情け容赦のない、冷酷な
1748,section18,reckless,向こう見ずな
1749,section18,stupid,ばかな、愚かな
1750,section18,silly,ばかな
1751,section18,absurd,ばかげた、理に適わない
1752,section18,ridiculous,ばかばかしい
1753,section18,fragile,壊れやすい、もろい
1754,section18,vulnerable,（～に対して）傷つきやすい、弱い(to)
1755,section18,delicate,繊細な、微細な、優美な、臆病な
1756,section18,stiff,堅い、凝っている； 堅苦しい
1757,section18,rigid,堅い； 厳格な、融通が利かない
1758,section18,flexible,曲がりやすい、柔軟性のある
1759,section18,arrogant,傲慢な
1760,section18,humble,謙虚な、つつましい； 質素な
1761,section18,stubborn,頑固な
1762,section18,obstinate,頑固な
1763,section18,fierce,激しい
1764,section18,harsh,厳しい
1765,section18,stern,厳格な、険しい
1766,section18,brave,勇敢な
1767,section18,bold,大胆な
1768,section18,timid,臆病な
1769,section18,deliberate,意図的な、故意の； 慎重な
1770,section18,discreet,慎重な
1771,section18,prudent,慎重な
1772,section18,subtle,微妙な、かすかな
1773,section18,drastic,劇的な、徹底的な
1774,section18,integral,必要不可欠な； 完全な
1775,section18,decent,まともな、きちんとした、上品な
1776,section18,neat,こぎれいな、すばらしい
1777,section18,tidy,きちんとした、こぎれいな
1778,section18,crude,生の、天然の、粗野な
1779,section18,valid,有効な、正当な
1780,section18,initiative,主導権、率先
1781,section18,security,安全性
1782,section18,merit,長所、利点
1783,section18,access,交通の便、入手、利用
1784,section18,technique,(専門的な)技術
1785,section18,horror,恐怖
1786,section18,terror,恐怖
1787,section18,symbol,象徴
1788,section18,barrier,障壁、障害
1789,section18,gap,隔たり、差
1790,section18,dilemma,ジレンマ、板挾み、難題
1791,section18,stretch,～を伸ばす； 伸びる、広がる
1792,section18,elite,エリート、精鋭； エリートの
1793,section18,series,連続
1794,section18,serial,連続した
1795,section18,cereal,穀物、穀物加工食品
1796,section18,irregular,不規則な
1797,section18,item,品目、項目
1798,section18,relax,～をくつろがせる； くつろぐ
1799,section18,mood,気分、雰囲気
1800,section18,tight,きつい
1801,section19,severe,厳しい
1802,section19,puzzle,～を戸惑わせる
1803,section19,pause,一時休止； 一時休止する
1804,section19,reverse,～を逆にする、に逆行する； 逆の； 逆
1805,section19,pose,姿勢 ポーズをとる； ～(問題・質問)を提起する
1806,section19,random,無作為の、でたらめな
1807,section19,bitter,苦い、つらい
1808,section19,float,(水中・空中に)浮く； ～を浮かべる
1809,section19,recipe,レシピ、調理法； 秘訣
1810,section19,luxury,贅沢、贅沢品
1811,section19,charity,慈悲、慈善
1812,section19,athlete,運動選手
1813,section19,laundry,洗濯物
1814,section19,label,～に(…という)レッテルを貼る(as)
1815,section19,loose,ゆるんだ、だらしない
1816,section19,humor,ユーモア； 機嫌
1817,section19,image,イメージ、画像、映像
1818,section19,amateur,アマチュア、素人
1819,section19,thrill,～をわくわくさせる； 興奮
1820,section19,theme,テーマ、主題
1821,section19,leisure,余暇
1822,section19,alcohol,アルコール、酒
1823,section19,vitamin,ビタミン
1824,section19,liver,肝臓
1825,section19,kidney,腎臓
1826,section19,chaos,混沌、無秩序
1827,section19,connect,～を繋げる
1828,section19,appoint,～を指名する、指定する
1829,section19,guarantee,～を保障(保証)する
1830,section19,aesthetic,美的な、美学の
1831,section19,celebrity,有名人
1832,section19,animate,～を活気づける、に生命を与える
1833,section19,department,部署、部門、省
1834,section19,depart,出発する
1835,section19,casual,何気ない、偶然の； 略式の
1836,section19,challenge,(やりがいのある)難題、課題； 挑戦； ～に挑む、挑戦する； ～に異議を唱える
1837,section19,naive,世間知らずの、うぶな
1838,section19,alien,異質な、外国の 外国人
1839,section19,resort,(～[手段]に)訴える(to～) 行楽地
1840,section19,web,クモの巣； (インターネット上の)ネットワーク、ウェブ
1841,section19,faint,かすかな、ぼんやりした 失神する
1842,section19,interview,インタビュー、面接
1843,section19,bond,きづな、結束
1844,section19,tissue,(細胞の)組織 ； (ガーゼなどの)布、繊維
1845,section19,campaign,選挙活動、政治活動、軍事行動、促進販売
1846,section19,boss,上司
1847,section19,cafeteria,社員食堂、学食
1848,section19,companion,仲間、旅の連れ
1849,section19,mode,様式、方式、形態
1850,section19,mineral,鉱物
1851,section19,foul,（臭いなどが）不快な、汚い； 反則の； 反則
1852,section19,educate,～を教育する
1853,section19,discipline,しつけ、規律 ～をしつける、訓練する
1854,section19,instruct,Aに～するように指示する
1855,section19,enlighten,～を啓蒙・啓発する、に知らせる
1856,section19,illuminate,～を照らす； (問題)を明らかにする
1857,section19,inspire,～を（…するよう）奮起させる、の創作意欲をかき立てる(to do)
1858,section19,incentive,動機付け、やる気を出させるもの
1859,section19,enroll,～を登録する、入学・入会させる； 入学する
1860,section19,register,～を登録する、記録する； 書留にする； 登録する
1861,section19,sign up,（～に）登録する(for)
1862,section19,tuition,授業料
1863,section19,tutor,家庭教師、個人電話； ～を(個人的に)教える
1864,section19,faculty,(大学の)学部； (身体・精神の)能力
1865,section19,facility,施設、設備； 能力、容易さ
1866,section19,sophomore,(高校・大学の)二年生
1867,section19,semester,(二学期制の)学期
1868,section19,curriculum,カリキュラム、教科課程
1869,section19,diploma,(大学の)学位
1870,section19,grade,等級、学生； 評価、成績
1871,section19,mark,成績； 印、指標； ～を印す
1872,section19,rank,等級、階級 位置する； ～を位置づける
1873,section19,profession,(知的・専門的な)職業
1874,section19,vocation,天職
1875,section19,candidate,志願者、候補者
1876,section19,colleague,同僚
1877,section19,technology,科学技術
1878,section19,innovation,革新、革新技術
1879,section19,novel,小説 斬新な、新奇な
1880,section19,patent,特許； ～の特許をとる
1881,section19,breakthrough,大躍進
1882,section19,exploit,～を開発・利用する； 搾取する
1883,section19,tool,道具、工具
1884,section19,implement,道具、用具； ～を実行する
1885,section19,instrument,器具； 楽器
1886,section19,machinery,機械類
1887,section19,appliance,電気製品
1888,section19,apparatus,装置・器具(一式)
1889,section19,gadget,機械器具
1890,section19,function,機能、働き； 機能する
1891,section19,electric,電気の
1892,section19,electronic,電子の
1893,section19,vehicle,乗り物； 伝達手段、媒体、原動力
1894,section19,automobile,自動車
1895,section19,wheel,車輪； (車の)ハンドル
1896,section19,pedestrian,歩行者
1897,section19,pave,～を舗装する
1898,section19,manual,手動の、手作業の マニュアル、説明書
1899,section19,automatic,自動の
1900,section19,cover,～を覆う； ～の範囲にわたる； ～を報道する
1901,section20,fine,すばらしい； 細かい； 罰金； ～に罰金を科す
1902,section20,leave,～を出発する； ～を残す； 休暇； 許可
1903,section20,meet,～に会う； ～(要求・必要)を満たす
1904,section20,strike,～を打つ； ～に(…という)印象を与える(as)； ストライキ
1905,section20,run,走る； ～を経営する
1906,section20,coin,硬貨； ～(新語)を作り出す
1907,section20,room,部屋； 空間； 余地、可能性
1908,section20,story,物語； ～階建て
1909,section20,manner,方法、やり方； (-s)礼儀作法、行儀
1910,section20,address,住所； ～に差し向ける； 取り組む； 話しかける
1911,section20,check,～を確かめる； ～を抑制する； 検査：抑制、阻止； 小切手
1912,section20,forward,前方へ； ～(手紙・メール)を転送する
1913,section20,chance,機会； 可能性、見込み； 偶然
1914,section20,air,空気、空； 外見、態度、雰囲気
1915,section20,lot,大量のもの； 区画、用地； 分け前、宿命
1916,section20,change,～を変える； 変化； 釣り銭、小銭
1917,section20,second,二番目の、秒、(-s)おかわり
1918,section20,still,まだ； それでも； 静止した
1919,section20,cross,～を横切る； 機嫌の悪い
1920,section20,will,意志； 遺言
1921,section20,sound,音、～のように聞こえる、思える； 健全な； ぐっすりと、無事に
1922,section20,fast,速い； 固定した； 速く； しっかりと、ぐっすりと、断食、断食する
1923,section20,life,人生； 生活； 生命、人名； （美術での）実物、本物
1924,section20,art,芸術； 技術； 人文学
1925,section20,service,奉仕、給仕、設備、公共事業、勤務、礼拝、兵役
1926,section20,order,命令、注文； 順序、秩序； ～を命じる、注文する
1927,section20,practice,練習、実践； 慣習、慣行
1928,section20,minute,極めて小さい、微細な
1929,section20,excuse,言い訳、理由
1930,section20,wind,～を巻きつける、巻く
1931,section20,grind,～を（粉に）挽く、すりつぶす
1932,section20,command,命令； (言語を)自由に使う能力； ～を見晴らす
1933,section20,charge,～を(…で)非難する； 告発する(with…)； ～に料金を課す； ～に責任を課す； ～を充電する； 非難； 料金； 責任
1934,section20,history,歴史、歴史学； 経歴
1935,section20,dinosaur,恐竜
1936,section20,ape,サル、類人猿
1937,section20,primate,霊長類の動物
1938,section20,mammal,哺乳類
1939,section20,upright,直立した 直立して
1940,section20,archaeology,考古学
1941,section20,civilization,文明
1942,section20,civil,市民の
1943,section20,medieval,中世の
1944,section20,feudal,封建制の
1945,section20,Renaissance,(the)ルネサンス
1946,section20,revolution,革命、改革
1947,section20,empire,帝国
1948,section20,imperial,帝国の
1949,section20,colony,植民地、集落
1950,section20,slave,奴隷； (～に)とらわれている人(to～)
1951,section20,modern,現代の
1952,section20,metropolis,大都市
1953,section20,bustle,喧噪
1954,section20,skyscraper,超高層ビル
1955,section20,military,軍事の
1956,section20,army,陸軍、軍隊
1957,section20,arms,武器、軍備
1958,section20,navy,海軍
1959,section20,navigation,航海
1960,section20,soldier,軍人、兵士
1961,section20,troop,軍隊、兵士
1962,section20,hostage,捕虜
1963,section20,weapon,武器
1964,section20,sword,剣
1965,section20,strategy,戦略、方策
1966,section20,tactics,戦術
1967,section20,neutral,中立の、どっちつかずの
1968,section20,ally,同盟国、味方； 同盟する
1969,section20,rally,集会； 再結集する
1970,section20,assault,～を襲撃する； 襲撃
1971,section20,raid,急襲
1972,section20,assassination,暗殺
1973,section20,thus,それ故に； このように
1974,section20,hence,それ故に； 後に
1975,section20,nevertheless,それにもかかわらず
1976,section20,nonetheless,それにもかかわらず
1977,section20,notwithstanding,それにもかかわらず
1978,section20,all the same,それでもやはり、それにもかかわらず
1979,section20,despite,～にもかかわらず
1980,section20,besides,それに加えて、さらに； ～に加えて
1981,section20,moreover,さらに
1982,section20,furthermore,さらに
1983,section20,whereas,(～である)その一方で
1984,section20,on the other hand,その一方で
1985,section20,meanwhile,その間に
1986,section20,in the meantime,その間に
1987,section20,that is (to say),すなわち、つまり
1988,section20,namely,すなわち、つまり
1989,section20,in short,手短に言うと、つまりは
1990,section20,say,例えば
1991,section20,for instance,例えば
1992,section20,indeed,確かに、本当に
1993,section20,somewhat,いくぶん、やや
1994,section20,somehow,どういうわけか； 何らかの方法で
1995,section20,otherwise,さもなければ； その他の点で； 違ったふうに、別のやり方で
1996,section20,given,～仮定すると、があれば、を考慮すると； 特定の、任意の
1997,section20,rightly,正当に、当然のことながら
1998,section20,justly,正当に、当然のことながら
1999,section20,mistakenly,間違って
2000,section20,reportedly,報じられるところでは
2001,section21,presumably,おそらく、たぶん
2002,section21,seemingly,見たところでは
2003,section21,as a matter of fact,実は
2004,section21,for that matter,さらに言えば
2005,section21,thereby,それによって
2006,section21,whatsoever,全く、少しでも
2007,section21,beneath,～の下に
2008,section21,premise,前提、仮定
2009,section21,entity,存在物、統一体
2010,section21,discourse,論文、講演、言説
2011,section21,transcend,～を越える、超越する
2012,section21,ascribe,(…に)～の原因を帰す(to…)
2013,section21,intrinsic,本来備わっている
2014,section21,articulate,～を(はっきり)言う、発音する； ～をつなぐ
2015,section21,formula,公式； 決まり切ったやり方； 製法
2016,section21,contend,…と主張する(that…)； (～と)争う、(に)対処する(with～)
2017,section21,advocate,～(主義・理論)を提唱する、主張する； 提唱者
2018,section21,delegation,代表派遣、使節
2019,section21,sanction,制裁； 是認、許可
2020,section21,pledge,約束、誓約； ～を約束する、誓約する(to do、 that…)
2021,section21,agenda,協議事項、議題
2022,section21,amend,～を修正する、改正する
2023,section21,subsidy,補助金、助成金
2024,section21,intuition,直感
2025,section21,discern,～を見分ける、識別する
2026,section21,skeptical,懐疑的な
2027,section21,benign,良性の、害のない； 有益な
2028,section21,malicious,悪意的な
2029,section21,hypocrisy,偽善
2030,section21,undermine,～を阻害する、弱体化する
2031,section21,impair,～を弱める、損なう
2032,section21,deteriorate,悪化する
2033,section21,trigger,～を引き起こす、引き金となる； 引き金
2034,section21,induce,～を誘発する、を(…)する気にさせる(to do)
2035,section21,deduce,～(結論)を導き出す、推論する
2036,section21,intrigue,～の興味をそそる； 陰謀
2037,section21,momentum,力、勢い、運動量
2038,section21,velocity,速度
2039,section21,chronic,長期的な、慢性的な
2040,section21,lapse,(時間の)経過； (ちょっとした)誤り
2041,section21,gravity,重力； 重大さ
2042,section21,orbit,軌道 ～の軌道を回る
2043,section21,axis,軸
2044,section21,fluid,流動体； 流動性の
2045,section21,resilient,弾力性のある； 回復力のある、立ち直りの早い
2046,section21,erode,腐食する； ～を腐食する、侵食する
2047,section21,erupt,噴火する
2048,section21,assimilate,～を同化する； 消化・吸収する； 同化する
2049,section21,adhere,(～に)くっつく、(を)固守する(to～)
2050,section21,exile,(祖国からの)追放、亡命； ～を追放する
2051,section21,probe,探査； 探査機 ～を厳密に調べる
2052,section21,scrutinize,～を綿密に調べる
2053,section21,verify,～を(正しいと)証明する、確かめる
2054,section21,census,国勢調査
2055,section21,censorship,検閲
2056,section21,index,指標、指針、指数； 見出し
